appearance_id,game_id,player_id,yellow_cards,red_cards,goals,assists,minutes_played,game_event_id,minute,description,player_in_id,player_assist_id,season,round,date,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,game_lineups_id,number,team_captain,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name
2222536_1335,2222536,1335,0,0,0,0,90,,,,,,2012,1. Matchday,2012-08-26 00:00:00,2,2,9,8,Mirko Slomka,Huub Stevens,Heinz-von-Heiden-Arena,49000,Dr. Felix Brych,,,Hannover 96,FC Schalke 04,02:02:00,domestic_league,,,,Steven Cherundolo,2013,42,steven-cherundolo,United States,1979-02-19 00:00:00,Right-Back,right,172,,4000000,,ARP Sportmarketing
2224538_39467,2224538,39467,1,0,0,0,90,3ad97a67c7a41764b085768131777810,86,"4. Yellow card  , Professional foul",,,2012,7. Matchday,2012-08-26 00:00:00,1,1,10,12,Auri Skarbalius,Jess Thorup,Brondby Stadium,8888,Peter Rasmussen,,,Brondby IF,Esbjerg fB,01:01:00,domestic_league,,,,Clarence Goodson,2012,206,clarence-goodson,United States,1982-05-17 00:00:00,Centre-Back,right,193,,1850000,,
2225451_31642,2225451,31642,0,0,0,0,90,,,,,,2012,2. Matchday,2012-08-26 00:00:00,0,0,12,13,Tony Pulis,Arsene Wenger,bet365 Stadium,27072,Lee Mason,,,Stoke City,Arsenal Football Club,00:00:00,domestic_league,,,,Geoff Cameron,2017,512,geoff-cameron,United States,1985-07-11 00:00:00,Centre-Back,right,190,,5000000,,CMG Sports
2240044_73427,2240044,73427,0,0,0,0,90,,,,,,2012,2. Matchday,2012-08-26 00:00:00,0,5,16,1,jose mota,Jorge Jesus,Estadio do Bonfim,10569,Jorge Sousa,,,fc vitoria setubal,Sport Lisboa e Benfica,00:05:00,domestic_league,,,,Caleb Patterson-Sewell,2014,2424,caleb-patterson-sewell,United States,1987-05-20 00:00:00,Goalkeeper,right,190,,400000,,
2250191_39378,2250191,39378,0,0,0,0,81,1d142a3d84d1b18a4fa40320b22b13e3,81,", Not reported",63469,,2012,3. Matchday,2012-08-26 00:00:00,0,0,8,13,Gertjan Verbeek,Marco van Basten,AFAS Stadion,15895,Danny Makkelie,,,Alkmaar Zaanstreek,Sportclub Heerenveen,00:00:00,domestic_league,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2251268_30593,2251268,30593,1,0,0,1,90,584fcd9a4542a623b48f9812597e2f92,12,"1. Yellow card  , Foul",,,2012,1. Matchday,2012-08-26 00:00:00,2,2,9,10,Zdena k Zeman,Rolando Maran,Olimpico di Roma,45000,Andrea De Marco,,,Associazione Sportiva Roma,Catania FC,02:02:00,domestic_league,,,,Michael Bradley,2013,12,michael-bradley,United States,1987-07-31 00:00:00,Central Midfield,right,189,200000,6500000,,Football Company Srl
2224542_119169,2224542,119169,0,0,4,0,68,81902eb493a048e86f7392f455af9bcf,32,", Left-footed shot, 2. Goal of the Season Assist: , Cross, 1. Assist of the Season",,37138,2012,7. Matchday,2012-08-27 00:00:00,1,4,9,7,Johnny Ma,Peter Rensen,Nordstern Arena Horsens,4079,Mads-Kristoffer Kristoffersen,,,AC Horsens,Aarhus Gymnastik Forening,01:04:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2224542_119169,2224542,119169,0,0,4,0,68,9fbfdf5fd40f33496d1edcb8f87374c3,33,", Tap-in, 3. Goal of the Season Assist: , Pass, 2. Assist of the Season",,23160,2012,7. Matchday,2012-08-27 00:00:00,1,4,9,7,Johnny Ma,Peter Rensen,Nordstern Arena Horsens,4079,Mads-Kristoffer Kristoffersen,,,AC Horsens,Aarhus Gymnastik Forening,01:04:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2224542_119169,2224542,119169,0,0,4,0,68,f16b651cdb8e4b2eef529497d4cb3f00,36,", Tap-in, 4. Goal of the Season Assist: , Pass, 3. Assist of the Season",,23160,2012,7. Matchday,2012-08-27 00:00:00,1,4,9,7,Johnny Ma,Peter Rensen,Nordstern Arena Horsens,4079,Mads-Kristoffer Kristoffersen,,,AC Horsens,Aarhus Gymnastik Forening,01:04:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2224542_119169,2224542,119169,0,0,4,0,68,23e2c07fa4ce8ab0fad457d29cd4eb59,48,", Penalty, 5. Goal of the Season Assist: , Fouled player",,89208,2012,7. Matchday,2012-08-27 00:00:00,1,4,9,7,Johnny Ma,Peter Rensen,Nordstern Arena Horsens,4079,Mads-Kristoffer Kristoffersen,,,AC Horsens,Aarhus Gymnastik Forening,01:04:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2224542_119169,2224542,119169,0,0,4,0,68,2e6fd0174a945f005031315466a9a3e0,68,", Tactical",27644,,2012,7. Matchday,2012-08-27 00:00:00,1,4,9,7,Johnny Ma,Peter Rensen,Nordstern Arena Horsens,4079,Mads-Kristoffer Kristoffersen,,,AC Horsens,Aarhus Gymnastik Forening,01:04:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2254396_39475,2254396,39475,1,0,0,0,90,b92e40a2faf105d6334fc838c0829cea,90,1. Yellow card,,,2012,Qualifying Round 2nd leg,2012-08-28 00:00:00,2,0,,,John van den Brom,Pampos Christodoulou,Constant Vanden Stock Stadion,18174,Marcin Borski,,,Royal Sporting Club Anderlecht,,02:00:00,international_cup,,,,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09 00:00:00,Attacking Midfield,both,185,,3000000,,Wasserman
2254933_39378,2254933,39378,0,0,0,0,60,66500203a9b4f437f9ca7f3bccb44ae0,60,", Not reported",63469,,2012,Qualifying Round 2nd leg,2012-08-30 00:00:00,0,5,,,Gertjan Verbeek,Guus Hiddink,AFAS Stadion,11512,Svein Oddvar Moen,,,Alkmaar Zaanstreek,Anzhi Makhachkala ( -2022),00:05:00,international_cup,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2254991_1335,2254991,1335,0,0,0,0,70,2ac768490f368e5bc558cb17d33179fe,70,", Tactical",83002,,2012,Qualifying Round 2nd leg,2012-08-30 00:00:00,5,1,,,Mirko Slomka,Orest Lenczyk,Heinz-von-Heiden-Arena,26200,Sergey Karasev,,,Hannover 96,,05:01:00,international_cup,,,,Steven Cherundolo,2013,42,steven-cherundolo,United States,1979-02-19 00:00:00,Right-Back,right,172,,4000000,,ARP Sportmarketing
2224554_161244,2224554,161244,0,0,0,0,90,,,,,,2012,8. Matchday,2012-08-31 00:00:00,0,4,9,2,Lars Sondergaard,Kent Nielsen,Sydbank Park,2138,Jens Maae,,,Sonderjyske Fc,Aalborg BK,00:04:00,domestic_league,,,,Conor O'Brien,2016,2414,conor-obrien,United States,1988-10-20 00:00:00,Defensive Midfield,right,177,,750000,,
2224556_119169,2224556,119169,0,0,2,0,52,8b4e98de22cbbc3a1114ffed83d429e3,12,", Tap-in, 6. Goal of the Season Assist: , Pass, 2. Assist of the Season",,37138,2012,8. Matchday,2012-09-01 00:00:00,0,4,11,6,Keld Bordinggaard,Peter Rensen,MASCOT PARK,4006,Anders Poulsen,,,Silkeborg Idrra Sforening,Aarhus Gymnastik Forening,00:04:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2224556_119169,2224556,119169,0,0,2,0,52,b44e39644efcd9142593acd4159dbdf4,45,", Tap-in, 7. Goal of the Season Assist: , Shot on goal, 3. Assist of the Season",,89208,2012,8. Matchday,2012-09-01 00:00:00,0,4,11,6,Keld Bordinggaard,Peter Rensen,MASCOT PARK,4006,Anders Poulsen,,,Silkeborg Idrra Sforening,Aarhus Gymnastik Forening,00:04:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2224556_119169,2224556,119169,0,0,2,0,52,9ee50e30ff91353759939901429500db,52,", Resting",1197,,2012,8. Matchday,2012-09-01 00:00:00,0,4,11,6,Keld Bordinggaard,Peter Rensen,MASCOT PARK,4006,Anders Poulsen,,,Silkeborg Idrra Sforening,Aarhus Gymnastik Forening,00:04:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2225454_3476,2225454,3476,0,0,0,0,90,,,,,,2012,3. Matchday,2012-09-01 00:00:00,1,1,14,15,André Villas-Boas,Chris Hughton,White Hart Lane,36142,Mark Halsey,,,Tottenham Hotspur Football Club,Norwich City,01:01:00,domestic_league,,,,Brad Friedel,2014,148,brad-friedel,United States,1971-05-18 00:00:00,Goalkeeper,,,,4000000,,
2225472_4267,2225472,4267,0,0,0,0,90,,,,,,2012,3. Matchday,2012-09-01 00:00:00,2,0,3,6,Steve Clarke,David Moyes,The Hawthorns,25383,Jonathan Moss,,,West Bromwich Albion,Everton Football Club,02:00:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2225474_31642,2225474,31642,0,0,0,0,90,,,,,,2012,3. Matchday,2012-09-01 00:00:00,2,2,10,13,Roberto Martínez,Tony Pulis,DW Stadium,16247,Martin Atkinson,,,Wigan Athletic,Stoke City,02:02:00,domestic_league,,,,Geoff Cameron,2017,512,geoff-cameron,United States,1985-07-11 00:00:00,Centre-Back,right,190,,5000000,,CMG Sports
2231386_31041,2231386,31041,0,0,0,0,90,,,,,,2012,2. Matchday,2012-09-01 00:00:00,0,4,17,2,Markus Babbel,Armin Veh,PreZero Arena,29650,Michael Weiner,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,eintracht frankfurt Football ag,00:04:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2231386_38383,2231386,38383,0,0,0,0,45,,,,,,2012,2. Matchday,2012-09-01 00:00:00,0,4,17,2,Markus Babbel,Armin Veh,PreZero Arena,29650,Michael Weiner,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,eintracht frankfurt Football ag,00:04:00,domestic_league,,,,Danny Williams,2018,1110,danny-williams,Germany,1989-03-08 00:00:00,Defensive Midfield,right,182,,2800000,,Unique Sports Group
2231387_49723,2231387,49723,0,0,0,0,90,,,,,,2012,2. Matchday,2012-09-01 00:00:00,1,1,7,6,Dieter Hecking,Jurgen Klopp,Max-Morlock-Stadion,50000,Tobias Welz,,,1.FC Nuremberg,Borussia Dortmund,01:01:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2231391_1321,2231391,1321,0,0,1,0,90,4ea9fd2a80b5c0cf02905cccfa87f98b,46,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 2. Assist of the Season",,16649,2012,2. Matchday,2012-09-01 00:00:00,3,1,4,16,Huub Stevens,Markus Weinzierl,Veltins-Arena,60582,Daniel Siebert,,,FC Schalke 04,FC Augsburg 1907,03:01:00,domestic_league,,,,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03 00:00:00,Defensive Midfield,both,184,,8000000,,
2231391_1321,2231391,1321,0,0,1,0,90,7d0199bfc8a6e132d032816b61d5a632,90,", Special achievements",55510,,2012,2. Matchday,2012-09-01 00:00:00,3,1,4,16,Huub Stevens,Markus Weinzierl,Veltins-Arena,60582,Daniel Siebert,,,FC Schalke 04,FC Augsburg 1907,03:01:00,domestic_league,,,,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03 00:00:00,Defensive Midfield,both,184,,8000000,,
2224543_46472,2224543,46472,0,0,0,0,20,,,,,,2012,8. Matchday,2012-09-02 00:00:00,0,1,5,8,Colin Todd,Johnny Ma,Cepheus Park Randers,4065,Henrik Kragh,,,Randers Fodbold Club,AC Horsens,00:01:00,domestic_league,,,,Charlie Davies,2013,5724,charlie-davies,United States,1986-06-25 00:00:00,Centre-Forward,right,178,,2200000,,
2224546_39467,2224546,39467,0,0,0,0,90,,,,,,2012,8. Matchday,2012-09-02 00:00:00,0,0,3,10,Kasper Hjulmand,Auri Skarbalius,Right to Dream Park,7412,Lars Christoffersen,,,Football Club Nords,BRA NDBYERNES,00:00:00,domestic_league,,,,Clarence Goodson,2012,206,clarence-goodson,United States,1982-05-17 00:00:00,Centre-Back,right,193,,1850000,,
2224546_39897,2224546,39897,0,0,0,0,90,,,,,,2012,8. Matchday,2012-09-02 00:00:00,0,0,3,10,Kasper Hjulmand,Auri Skarbalius,Right to Dream Park,7412,Lars Christoffersen,,,Football Club Nords,BRA NDBYERNES,00:00:00,domestic_league,,,,Michael Parkhurst,2013,167,michael-parkhurst,United States,1984-01-24 00:00:00,Centre-Back,,,,1000000,,
2224746_39475,2224746,39475,0,0,0,0,90,,,,,,2012,6. Matchday,2012-09-02 00:00:00,2,2,2,5,John van den Brom,Mario Been,Constant Vanden Stock Stadion,19308,Tim Pots,,,Royal Sporting Club Anderlecht,Koninklijke Racing Club Genk,02:02:00,domestic_league,,,,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09 00:00:00,Attacking Midfield,both,185,,3000000,,Wasserman
2225453_39471,2225453,39471,1,0,0,0,90,0037de4e621d6d25e279a848d1ed3cb4,90,"1. Yellow card  , Time wasting",,,2012,3. Matchday,2012-09-02 00:00:00,1,1,11,16,Alan Pardew,Paul Lambert,St James' Park,48245,Lee Probert,,,Newcastle United Football Club,Aston Villa Football Club,01:01:00,domestic_league,,,,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09 00:00:00,Goalkeeper,left,193,100000,5000000,2023-12-31 00:00:00,YMU Group
2225453_61575,2225453,61575,1,0,0,0,90,81ee4916644301a072332dc5435817c5,90,"1. Yellow card  , Foul",,,2012,3. Matchday,2012-09-02 00:00:00,1,1,11,16,Alan Pardew,Paul Lambert,St James' Park,48245,Lee Probert,,,Newcastle United Football Club,Aston Villa Football Club,01:01:00,domestic_league,,,,Eric Lichaj,2020,6646,eric-lichaj,United States,1988-11-17 00:00:00,Right-Back,right,180,,2000000,,Unique Sports Group
2231385_1335,2231385,1335,0,0,0,0,90,,,,,,2012,2. Matchday,2012-09-02 00:00:00,0,4,12,3,Felix Magath,Mirko Slomka,Volkswagen Arena,29451,Wolfgang Stark,,,verein fur leibesubungen,Hannover 96,00:04:00,domestic_league,,,,Steven Cherundolo,2013,42,steven-cherundolo,United States,1979-02-19 00:00:00,Right-Back,right,172,,4000000,,ARP Sportmarketing
2250202_39378,2250202,39378,0,0,0,0,90,,,,,,2012,4. Matchday,2012-09-02 00:00:00,5,1,3,10,Dick Advocaat,Gertjan Verbeek,Philips Stadion,32200,Bas Nijhuis,,,Eindhovense Voetbalvereniging Philips Sport Vereniging,Alkmaar Zaanstreek,05:01:00,domestic_league,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2224551_39897,2224551,39897,0,0,1,0,90,4ed090117a8b9fe19cacc8d0bdcbc66e,45,", Left-footed shot, 3. Goal of the Season Assist: , Pass, 2. Assist of the Season",,60312,2012,9. Matchday,2012-09-15 00:00:00,2,1,1,3,Ariel Jacobs,Kasper Hjulmand,Parken,17838,Kenn Hansen,,,F.C. Copenhagen,Fodbold Club Nords  Aalnd,02:01:00,domestic_league,,,,Michael Parkhurst,2013,167,michael-parkhurst,United States,1984-01-24 00:00:00,Centre-Back,,,,1000000,,
2224553_161244,2224553,161244,0,0,0,0,90,,,,,,2012,9. Matchday,2012-09-15 00:00:00,0,2,9,11,Lars Sondergaard,Keld Bordinggaard,Sydbank Park,2275,Jens Maae,,,Sonderjyske Fc,Silkeborg IF,00:02:00,domestic_league,,,,Conor O'Brien,2016,2414,conor-obrien,United States,1988-10-20 00:00:00,Defensive Midfield,right,177,,750000,,
2224813_39475,2224813,39475,0,0,0,0,90,,,,,,2012,7. Matchday,2012-09-15 00:00:00,1,1,11,2,Chris Janssens,John van den Brom,Herman Vanderpoortenstadion,8556,Johan Verbist,,,Lierse SK (- 2018),Royal Sporting Club Anderlecht,01:01:00,domestic_league,,,,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09 00:00:00,Attacking Midfield,both,185,,3000000,,Wasserman
2225463_31642,2225463,31642,0,0,0,0,6,,,,,,2012,4. Matchday,2012-09-15 00:00:00,1,1,13,4,Tony Pulis,Roberto Mancini,bet365 Stadium,27101,Mark Clattenburg,,,Stoke City,Manchester City Football Club,01:01:00,domestic_league,,,,Geoff Cameron,2017,512,geoff-cameron,United States,1985-07-11 00:00:00,Centre-Back,right,190,,5000000,,CMG Sports
2225471_39471,2225471,39471,0,0,0,0,90,,,,,,2012,4. Matchday,2012-09-15 00:00:00,2,0,14,5,Paul Lambert,Michael Laudrup,Villa Park,34005,Lee Mason,,,Aston Villa Football Club,Swansea City,02:00:00,domestic_league,,,,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09 00:00:00,Goalkeeper,left,193,100000,5000000,2023-12-31 00:00:00,YMU Group
2225471_61575,2225471,61575,1,0,0,0,90,bec21e402284c604b204b08f0d47d0a3,80,"2. Yellow card  , Foul",,,2012,4. Matchday,2012-09-15 00:00:00,2,0,14,5,Paul Lambert,Michael Laudrup,Villa Park,34005,Lee Mason,,,Aston Villa Football Club,Swansea City,02:00:00,domestic_league,,,,Eric Lichaj,2020,6646,eric-lichaj,United States,1988-11-17 00:00:00,Right-Back,right,180,,2000000,,Unique Sports Group
2231419_49723,2231419,49723,0,0,0,0,90,,,,,,2012,3. Matchday,2012-09-15 00:00:00,2,3,9,6,Lucien Favre,Dieter Hecking,Stadion im Borussia-Park,52195,Christian Dingert,,,Borussia Verein für Leibesübung 1900 e.V.,1.FC Nuremberg,02:03:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2231422_1321,2231422,1321,0,0,0,0,90,,,,,,2012,3. Matchday,2012-09-15 00:00:00,0,2,13,4,Mike Buskens,Huub Stevens,Sportpark Ronhof | Thomas Sommer,18000,Florian Meyer,,,spvgg greuther furth games,FC Schalke 04,00:02:00,domestic_league,,,,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03 00:00:00,Defensive Midfield,both,184,,8000000,,
2231425_1335,2231425,1335,0,0,0,0,90,,,,,,2012,3. Matchday,2012-09-15 00:00:00,3,2,3,11,Mirko Slomka,Thomas Schaaf,Heinz-von-Heiden-Arena,49000,Deniz Aytekin,,,Hannover 96,Sportverein Werder Bremen von 1899,03:02:00,domestic_league,,,,Steven Cherundolo,2013,42,steven-cherundolo,United States,1979-02-19 00:00:00,Right-Back,right,172,,4000000,,ARP Sportmarketing
2224550_39467,2224550,39467,0,0,0,0,90,,,,,,2012,9. Matchday,2012-09-16 00:00:00,2,2,10,6,Auri Skarbalius,Johnny Ma,Brondby Stadium,9164,Michael Johansen,,,Brondby IF,AC Horsens,02:02:00,domestic_league,,,,Clarence Goodson,2012,206,clarence-goodson,United States,1982-05-17 00:00:00,Centre-Back,right,193,,1850000,,
2224559_46472,2224559,46472,0,0,0,0,31,,,,,,2012,9. Matchday,2012-09-16 00:00:00,4,0,2,7,Kent Nielsen,Colin Todd,Aalborg Portland Park,10107,Henning Jensen,,,Aalborg BK,Randers Fodbold Club,04:00:00,domestic_league,,,,Charlie Davies,2013,5724,charlie-davies,United States,1986-06-25 00:00:00,Centre-Forward,right,178,,2200000,,
2225466_27577,2225466,27577,0,0,0,0,12,,,,,,2012,4. Matchday,2012-09-16 00:00:00,1,3,19,11,Brian McDermott,andre villas boas,Select Car Leasing Stadium,24160,Howard Webb,,,Reading FC,Tottenham Hotspur Football Club,01:03:00,domestic_league,,,,Clint Dempsey,2013,931,clint-dempsey,United States,1983-03-09 00:00:00,Second Striker,right,185,,15000000,,YMU Management Ltd.
2225466_3476,2225466,3476,0,0,0,0,90,,,,,,2012,4. Matchday,2012-09-16 00:00:00,1,3,19,11,Brian McDermott,andre villas boas,Select Car Leasing Stadium,24160,Howard Webb,,,Reading FC,Tottenham Hotspur Football Club,01:03:00,domestic_league,,,,Brad Friedel,2014,148,brad-friedel,United States,1971-05-18 00:00:00,Goalkeeper,,,,4000000,,
2231415_31041,2231415,31041,1,0,0,1,90,4817f198f6980cabce70b48a98f4b8f0,29,"1. Yellow card  , Foul",,,2012,3. Matchday,2012-09-16 00:00:00,5,3,8,18,Christian Streich,Markus Babbel,Dreisamstadion,22800,Felix Zwayer,,,Sport-Club Freiburg,tsg 1899 hoffenheim football spielbetriebs Gmbh,05:03:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2231415_38383,2231415,38383,1,0,0,0,90,b0c668ad6f06de576627752d20b1830c,82,"1. Yellow card  , Foul",,,2012,3. Matchday,2012-09-16 00:00:00,5,3,8,18,Christian Streich,Markus Babbel,Dreisamstadion,22800,Felix Zwayer,,,Sport-Club Freiburg,tsg 1899 hoffenheim football spielbetriebs Gmbh,05:03:00,domestic_league,,,,Danny Williams,2018,1110,danny-williams,Germany,1989-03-08 00:00:00,Defensive Midfield,right,182,,2800000,,Unique Sports Group
2250210_39378,2250210,39378,0,0,3,1,90,51086e2550ead76c507be350de234d3a,13,", Left-footed shot, 5. Goal of the Season Assist: , Pass, 1. Assist of the Season",,36391,2012,5. Matchday,2012-09-16 00:00:00,4,0,7,12,Gertjan Verbeek,Ruud Brood,AFAS Stadion,15691,Pieter Vink,,,Alkmaar Zaanstreek,Roda JC Kerkrade,04:00:00,domestic_league,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2250210_39378,2250210,39378,0,0,3,1,90,92f2b95c4f3a5df7dfe351f1a2e0aefb,40,", Right-footed shot, 6. Goal of the Season Assist: , Pass, 2. Assist of the Season",,9602,2012,5. Matchday,2012-09-16 00:00:00,4,0,7,12,Gertjan Verbeek,Ruud Brood,AFAS Stadion,15691,Pieter Vink,,,Alkmaar Zaanstreek,Roda JC Kerkrade,04:00:00,domestic_league,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2250210_39378,2250210,39378,0,0,3,1,90,26e399bc228ca1a3e62646411dd40d2c,65,", Left-footed shot, 7. Goal of the Season Assist: , Pass, 2. Assist of the Season",,122421,2012,5. Matchday,2012-09-16 00:00:00,4,0,7,12,Gertjan Verbeek,Ruud Brood,AFAS Stadion,15691,Pieter Vink,,,Alkmaar Zaanstreek,Roda JC Kerkrade,04:00:00,domestic_league,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2224557_119169,2224557,119169,0,0,2,1,90,8667b0a14a41d2a9371e559e01419bbe,11,", Tap-in, 8. Goal of the Season Assist: , Shot on goal, 2. Assist of the Season",,68948,2012,9. Matchday,2012-09-17 00:00:00,3,2,4,8,Peter Rensen,Glen Riddersholm,Ceres Park,8085,Claus Bo Larsen,,,Aarhus Gymnastik Forening,Fodbold Club Midtjylland,03:02:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
2224557_119169,2224557,119169,0,0,2,1,90,3db81f2d151651ddafebe53ccfdea436,71,", Right-footed shot, 9. Goal of the Season Assist: , Pass, 1. Assist of the Season",,5892,2012,9. Matchday,2012-09-17 00:00:00,3,2,4,8,Peter Rensen,Glen Riddersholm,Ceres Park,8085,Claus Bo Larsen,,,Aarhus Gymnastik Forening,Fodbold Club Midtjylland,03:02:00,domestic_league,,,,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10 00:00:00,Centre-Forward,right,184,400000,4000000,2024-12-31 00:00:00,CAA Stellar
